collection,technique,dynamic,note,path,ext,source_kind
philharmonia,ordinario,f,B6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino forte_arco-normal\violino_forte_arco-normal15\violin_B6_15_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,f,C#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino forte_arco-normal\violino_forte_arco-normal15\violin_C#4_05_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,f,C#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino forte_arco-normal\violino_forte_arco-normal15\violin_C#5_1_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,f,C#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino forte_arco-normal\violino_forte_arco-normal15\violin_C#6_15_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,f,C#7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino forte_arco-normal\violino_forte_arco-normal15\violin_C#7_15_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,f,C4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino forte_arco-normal\violino_forte_arco-normal15\violin_C4_15_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,f,C5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino forte_arco-normal\violino_forte_arco-normal15\violin_C5_05_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,f,C6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino forte_arco-normal\violino_forte_arco-normal15\violin_C6_15_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,f,C7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino forte_arco-normal\violino_forte_arco-normal15\violin_C7_15_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,f,D#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino forte_arco-normal\violino_forte_arco-normal15\violin_D#4_15_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,f,D#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino forte_arco-normal\violino_forte_arco-normal15\violin_D#5_15_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,f,D#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino forte_arco-normal\violino_forte_arco-normal15\violin_D#6_1_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,f,D#7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino forte_arco-normal\violino_forte_arco-normal15\violin_D#7_15_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,f,D4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino forte_arco-normal\violino_forte_arco-normal15\violin_D4_15_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,f,D5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino forte_arco-normal\violino_forte_arco-normal15\violin_D5_15_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,f,D6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino forte_arco-normal\violino_forte_arco-normal15\violin_D6_15_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,f,D7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino forte_arco-normal\violino_forte_arco-normal15\violin_D7_15_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,f,E4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino forte_arco-normal\violino_forte_arco-normal15\violin_E4_05_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,f,E5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino forte_arco-normal\violino_forte_arco-normal15\violin_E5_15_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,f,E6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino forte_arco-normal\violino_forte_arco-normal15\violin_E6_15_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,f,E7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino forte_arco-normal\violino_forte_arco-normal15\violin_E7_15_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,f,F#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino forte_arco-normal\violino_forte_arco-normal15\violin_F#4_15_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,f,F#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino forte_arco-normal\violino_forte_arco-normal15\violin_F#5_15_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,f,F#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino forte_arco-normal\violino_forte_arco-normal15\violin_F#6_1_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,f,F#7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino forte_arco-normal\violino_forte_arco-normal15\violin_F#7_15_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,f,F4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino forte_arco-normal\violino_forte_arco-normal15\violin_F4_1_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,f,F5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino forte_arco-normal\violino_forte_arco-normal15\violin_F5_1_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,f,F6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino forte_arco-normal\violino_forte_arco-normal15\violin_F6_15_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,f,F7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino forte_arco-normal\violino_forte_arco-normal15\violin_F7_1_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,f,G#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino forte_arco-normal\violino_forte_arco-normal15\violin_G#3_15_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,f,G#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino forte_arco-normal\violino_forte_arco-normal15\violin_G#4_15_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,f,G#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino forte_arco-normal\violino_forte_arco-normal15\violin_G#5_15_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,f,G#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino forte_arco-normal\violino_forte_arco-normal15\violin_G#6_15_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,f,G3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino forte_arco-normal\violino_forte_arco-normal15\violin_G3_15_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,f,G4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino forte_arco-normal\violino_forte_arco-normal15\violin_G4_1_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,f,G5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino forte_arco-normal\violino_forte_arco-normal15\violin_G5_15_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,f,G6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino forte_arco-normal\violino_forte_arco-normal15\violin_G6_15_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,f,G7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino forte_arco-normal\violino_forte_arco-normal15\violin_G7_15_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,A#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_A#3_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,A#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_A#4_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,A#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_A#5_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,A#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_A#6_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,A3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_A3_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,A4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_A4_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,A5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_A5_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,A6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_A6_1_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,B3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_B3_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,B4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_B4_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,B5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_B5_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,B6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_B6_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,C#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_C#4_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,C#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_C#5_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,C#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_C#6_1_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,C#7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_C#7_1_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,C4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_C4_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,C5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_C5_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,C6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_C6_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,f,C7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_C7_1_forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,D#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_D#4_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,D#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_D#5_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,D#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_D#6_1_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,D#7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_D#7_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,D4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_D4_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,D5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_D5_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,D6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_D6_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,D7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_D7_1_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,E4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_E4_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,E5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_E5_1_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,E6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_E6_1_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,E7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_E7_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,F#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_F#4_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,F#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_F#5_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,F#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_F#6_1_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,F#7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_F#7_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,F4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_F4_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,F5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_F5_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,F6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_F6_1_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,F7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_F7_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,G#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_G#3_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,G#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_G#4_1_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,G#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_G#5_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,G#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_G#6_1_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,G3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_G3_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,G4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_G4_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,G5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_G5_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,G6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_G6_1_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,ff,G7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino fortissimo_arco-normal\violino_fortissimo_arco-normal15\violin_G7_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,mf,A#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino mezzo-forte_arco-normal\violino_mezzo-forte_arco-normal15\violin_A#3_1_mezzo-forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,mf,A#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino mezzo-forte_arco-normal\violino_mezzo-forte_arco-normal15\violin_A#4_1_mezzo-forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,mf,A#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino mezzo-forte_arco-normal\violino_mezzo-forte_arco-normal15\violin_A#5_15_mezzo-forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,mf,A#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino mezzo-forte_arco-normal\violino_mezzo-forte_arco-normal15\violin_A#6_05_mezzo-forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,mf,A3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino mezzo-forte_arco-normal\violino_mezzo-forte_arco-normal15\violin_A3_025_mezzo-forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,mf,A4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino mezzo-forte_arco-normal\violino_mezzo-forte_arco-normal15\violin_A4_05_mezzo-forte_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,mf,A5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino mezzo-forte_arco-normal\violino_mezzo-forte_arco-normal15\violin_A5_05_mezzo-forte_arco-normal.mp3,.mp3,ordinario
