collection,instrument,technique,dynamic,note,path,ext,source_kind
philharmonia,vla,ordinario,ff,C3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola fortissimo_arco-normal\viola_fortissimo_arco-normal15\viola_C3_1_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,ff,C4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola fortissimo_arco-normal\viola_fortissimo_arco-normal15\viola_C4_1_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,ff,C5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola fortissimo_arco-normal\viola_fortissimo_arco-normal15\viola_C5_1_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,ff,C6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola fortissimo_arco-normal\viola_fortissimo_arco-normal15\viola_C6_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,ff,C7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola fortissimo_arco-normal\viola_fortissimo_arco-normal15\viola_C7_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,ff,D#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola fortissimo_arco-normal\viola_fortissimo_arco-normal15\viola_D#3_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,ff,D#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola fortissimo_arco-normal\viola_fortissimo_arco-normal15\viola_D#4_1_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,ff,D#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola fortissimo_arco-normal\viola_fortissimo_arco-normal15\viola_D#5_1_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,ff,D#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola fortissimo_arco-normal\viola_fortissimo_arco-normal15\viola_D#6_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,ff,D3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola fortissimo_arco-normal\viola_fortissimo_arco-normal15\viola_D3_1_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,ff,D4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola fortissimo_arco-normal\viola_fortissimo_arco-normal15\viola_D4_1_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,ff,D5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola fortissimo_arco-normal\viola_fortissimo_arco-normal15\viola_D5_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,ff,D6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola fortissimo_arco-normal\viola_fortissimo_arco-normal15\viola_D6_1_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,ff,E3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola fortissimo_arco-normal\viola_fortissimo_arco-normal15\viola_E3_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,ff,E4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola fortissimo_arco-normal\viola_fortissimo_arco-normal15\viola_E4_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,ff,E5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola fortissimo_arco-normal\viola_fortissimo_arco-normal15\viola_E5_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,ff,E6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola fortissimo_arco-normal\viola_fortissimo_arco-normal15\viola_E6_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,ff,F#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola fortissimo_arco-normal\viola_fortissimo_arco-normal15\viola_F#3_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,ff,F#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola fortissimo_arco-normal\viola_fortissimo_arco-normal15\viola_F#4_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,ff,F#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola fortissimo_arco-normal\viola_fortissimo_arco-normal15\viola_F#5_1_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,ff,F#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola fortissimo_arco-normal\viola_fortissimo_arco-normal15\viola_F#6_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,ff,F3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola fortissimo_arco-normal\viola_fortissimo_arco-normal15\viola_F3_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,ff,F4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola fortissimo_arco-normal\viola_fortissimo_arco-normal15\viola_F4_1_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,ff,F5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola fortissimo_arco-normal\viola_fortissimo_arco-normal15\viola_F5_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,ff,F6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola fortissimo_arco-normal\viola_fortissimo_arco-normal15\viola_F6_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,ff,G#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola fortissimo_arco-normal\viola_fortissimo_arco-normal15\viola_G#3_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,ff,G#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola fortissimo_arco-normal\viola_fortissimo_arco-normal15\viola_G#4_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,ff,G#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola fortissimo_arco-normal\viola_fortissimo_arco-normal15\viola_G#5_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,ff,G#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola fortissimo_arco-normal\viola_fortissimo_arco-normal15\viola_G#6_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,ff,G3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola fortissimo_arco-normal\viola_fortissimo_arco-normal15\viola_G3_1_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,ff,G4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola fortissimo_arco-normal\viola_fortissimo_arco-normal15\viola_G4_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,ff,G5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola fortissimo_arco-normal\viola_fortissimo_arco-normal15\viola_G5_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,ff,G6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola fortissimo_arco-normal\viola_fortissimo_arco-normal15\viola_G6_15_fortissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mf,A4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-forte_arco-normal\viola_A4_very-long_mezzo-forte_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mf,C4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-forte_arco-normal\viola_C4_very-long_mezzo-forte_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mf,D4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-forte_arco-normal\viola_D4_very-long_mezzo-forte_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mf,D5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-forte_arco-normal\viola_D5_very-long_mezzo-forte_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mf,E5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-forte_arco-normal\viola_E5_very-long_mezzo-forte_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mf,G4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-forte_arco-normal\viola_G4_very-long_mezzo-forte_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mp,A#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-piano_arco-normal\viola_mezzo-piano_arco-normal15\viola_A#3_1_mezzo-piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mp,A#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-piano_arco-normal\viola_mezzo-piano_arco-normal15\viola_A#5_1_mezzo-piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mp,A3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-piano_arco-normal\viola_mezzo-piano_arco-normal15\viola_A3_025_mezzo-piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mp,A3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-piano_arco-normal\viola_mezzo-piano_arco-normal15\viola_A3_05_mezzo-piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mp,A4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-piano_arco-normal\viola_mezzo-piano_arco-normal15\viola_A4_025_mezzo-piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mp,B3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-piano_arco-normal\viola_mezzo-piano_arco-normal15\viola_B3_15_mezzo-piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mp,B4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-piano_arco-normal\viola_mezzo-piano_arco-normal15\viola_B4_1_mezzo-piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mp,B5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-piano_arco-normal\viola_mezzo-piano_arco-normal15\viola_B5_15_mezzo-piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mp,C#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-piano_arco-normal\viola_mezzo-piano_arco-normal15\viola_C#3_15_mezzo-piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mp,C#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-piano_arco-normal\viola_mezzo-piano_arco-normal15\viola_C#4_1_mezzo-piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mp,C#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-piano_arco-normal\viola_mezzo-piano_arco-normal15\viola_C#5_05_mezzo-piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mp,C#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-piano_arco-normal\viola_mezzo-piano_arco-normal15\viola_C#6_1_mezzo-piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mp,C3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-piano_arco-normal\viola_mezzo-piano_arco-normal15\viola_C3_1_mezzo-piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mp,C4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-piano_arco-normal\viola_mezzo-piano_arco-normal15\viola_C4_15_mezzo-piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mp,C6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-piano_arco-normal\viola_mezzo-piano_arco-normal15\viola_C6_15_mezzo-piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mp,D#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-piano_arco-normal\viola_mezzo-piano_arco-normal15\viola_D#3_1_mezzo-piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mp,D#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-piano_arco-normal\viola_mezzo-piano_arco-normal15\viola_D#4_15_mezzo-piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mp,D#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-piano_arco-normal\viola_mezzo-piano_arco-normal15\viola_D#5_15_mezzo-piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mp,D3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-piano_arco-normal\viola_mezzo-piano_arco-normal15\viola_D3_025_mezzo-piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mp,D4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-piano_arco-normal\viola_mezzo-piano_arco-normal15\viola_D4_15_mezzo-piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mp,D5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-piano_arco-normal\viola_mezzo-piano_arco-normal15\viola_D5_1_mezzo-piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mp,E3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-piano_arco-normal\viola_mezzo-piano_arco-normal15\viola_E3_15_mezzo-piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mp,E4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-piano_arco-normal\viola_mezzo-piano_arco-normal15\viola_E4_15_mezzo-piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mp,E5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-piano_arco-normal\viola_mezzo-piano_arco-normal15\viola_E5_15_mezzo-piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mp,E6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-piano_arco-normal\viola_mezzo-piano_arco-normal15\viola_E6_15_mezzo-piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mp,F#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-piano_arco-normal\viola_mezzo-piano_arco-normal15\viola_F#3_1_mezzo-piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mp,F#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-piano_arco-normal\viola_mezzo-piano_arco-normal15\viola_F#4_15_mezzo-piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mp,F#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-piano_arco-normal\viola_mezzo-piano_arco-normal15\viola_F#6_1_mezzo-piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mp,F3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-piano_arco-normal\viola_mezzo-piano_arco-normal15\viola_F3_05_mezzo-piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mp,F4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-piano_arco-normal\viola_mezzo-piano_arco-normal15\viola_F4_15_mezzo-piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mp,F5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-piano_arco-normal\viola_mezzo-piano_arco-normal15\viola_F5_05_mezzo-piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mp,F6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-piano_arco-normal\viola_mezzo-piano_arco-normal15\viola_F6_05_mezzo-piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mp,G#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-piano_arco-normal\viola_mezzo-piano_arco-normal15\viola_G#3_1_mezzo-piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mp,G#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-piano_arco-normal\viola_mezzo-piano_arco-normal15\viola_G#4_15_mezzo-piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mp,G#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-piano_arco-normal\viola_mezzo-piano_arco-normal15\viola_G#5_025_mezzo-piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mp,G#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-piano_arco-normal\viola_mezzo-piano_arco-normal15\viola_G#6_025_mezzo-piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mp,G3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-piano_arco-normal\viola_mezzo-piano_arco-normal15\viola_G3_05_mezzo-piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,mp,G5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola mezzo-piano_arco-normal\viola_mezzo-piano_arco-normal15\viola_G5_05_mezzo-piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,A#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_A#3_15_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,A#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_A#4_15_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,A#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_A#5_15_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,A#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_A#6_1_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,A3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_A3_1_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,A4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_A4_15_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,A5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_A5_1_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,A6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_A6_1_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,B3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_B3_1_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,B4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_B4_15_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,B5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_B5_1_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,B6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_B6_1_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,C#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_C#3_15_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,C#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_C#4_15_pianissimo_arco-normal.mp3,.mp3,ordinario
