collection,instrument,technique,dynamic,note,path,ext,source_kind,label_raw
philharmonia,vlc,ordinario,ff,D#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal025\cello_D#4_025_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,D#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal025\cello_D#5_025_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,D2,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal025\cello_D2_025_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,D3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal025\cello_D3_025_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,D4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal025\cello_D4_025_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,D5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal025\cello_D5_025_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,E2,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal025\cello_E2_025_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,E3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal025\cello_E3_025_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,E4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal025\cello_E4_025_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,E5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal025\cello_E5_025_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,F#2,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal025\cello_F#2_025_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,F#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal025\cello_F#3_025_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,F#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal025\cello_F#4_025_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,F#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal025\cello_F#5_025_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,F2,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal025\cello_F2_025_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,F3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal025\cello_F3_025_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,F4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal025\cello_F4_025_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,F5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal025\cello_F5_025_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,G#2,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal025\cello_G#2_025_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,G#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal025\cello_G#3_025_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,G#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal025\cello_G#4_025_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,G#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal025\cello_G#5_025_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,G2,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal025\cello_G2_025_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,G3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal025\cello_G3_025_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,G4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal025\cello_G4_025_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,G5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal025\cello_G5_025_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,A#2,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_A#2_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,A#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_A#3_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,A#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_A#4_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,A#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_A#5_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,A2,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_A2_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,A3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_A3_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,A5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_A5_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,B2,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_B2_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,B3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_B3_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,B4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_B4_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,B5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_B5_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,C#2,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_C#2_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,C#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_C#3_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,C#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_C#5_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,C3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_C3_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,C4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_C4_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,C5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_C5_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,C6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_C6_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,D#2,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_D#2_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,D#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_D#3_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,D#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_D#5_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,D2,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_D2_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,D3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_D3_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,D4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_D4_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,D5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_D5_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,E2,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_E2_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,E5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_E5_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,F#2,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_F#2_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,F#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_F#3_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,F#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_F#5_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,F2,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_F2_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,F3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_F3_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,F5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_F5_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,G#2,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_G#2_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,G#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_G#3_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,G#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_G#4_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,G#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_G#5_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,G2,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_G2_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,G3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_G3_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,G5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal05\cello_G5_05_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,A#2,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal1\cello_A#2_1_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,A#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal1\cello_A#3_1_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,A#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal1\cello_A#4_1_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,A#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal1\cello_A#5_1_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,A2,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal1\cello_A2_1_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,A3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal1\cello_A3_1_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,A4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal1\cello_A4_1_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,A5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal1\cello_A5_1_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,B2,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal1\cello_B2_1_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,B3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal1\cello_B3_1_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,B4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal1\cello_B4_1_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,B5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal1\cello_B5_1_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,C#2,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal1\cello_C#2_1_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,C#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal1\cello_C#3_1_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,C#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal1\cello_C#4_1_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,C#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal1\cello_C#5_1_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
philharmonia,vlc,ordinario,ff,C2,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Phillarmonia\cello\violoncelo fortissimo_arco-normal\violoncelo_fortissimo_arco-normal1\cello_C2_1_fortissimo_arco-normal.mp3,.mp3,ordinario,arco-normal
